Genre	Artist
Genre4	Roza Eskenazi
Genre4	Rita Ampatzi
Genre7	Lata Mangeshkar
Genre7	 Mohammed Rafi
Genre2	 Richard Tucker
Genre2	 Columbia Symphony Orchestra
Genre2	Geeta Dutt
Genre4	Leonard Bernstein
Genre4	Suraiya
Genre7	Richard Rodgers
Genre4	Markos Vamvakaris
Genre4	Geeta Dutt
Genre2	 Richard Tucker
Genre4	Roza Eskenazi
Genre4	Wolfgang Amadeus Mozart
Genre4	 Staatskapelle Dresden
Genre7	 Richard Tucker
Genre5	Leonard Bernstein
Genre5	 Columbia Symphony Orchestra
Genre8	Эрнест Хемингуэй
Genre7	 Leonard Bernstein
Genre7	 New York Philharmonic
Genre7	Ludwig van Beethoven
Genre7	 Robert Casadesus
Genre1	Unspecified
Genre2	Leonard Bernstein
Genre2	 New York Philharmonic
Genre5	Markos Vamvakaris
Genre0	Franz Schubert
Genre0	 Isaac Stern
Genre7	Leonard Bernstein
Genre4	 Fritz Reiner
Genre5	Geeta Dutt
Genre4	 Wiener Philharmoniker
Genre7	Giuseppe Verdi
Genre7	 Mario Rossi
Genre7	 Orchestra Sinfonica di Roma della RAI
Genre0	 Vladimir Horowitz
Genre7	Unspecified
Genre5	Alexander Scriabin
Genre5	 Vladimir Horowitz
Genre7	Giuseppe Verdi
Genre7	 Mario Rossi
Genre7	 Orchestra Sinfonica di Roma della RAI
Genre4	 Wiener Philharmoniker
Genre7	Giacomo Puccini
Genre4	Suraiya
Genre5	Unspecified
Genre0	Giuseppe Verdi
Genre0	 Orchestra Sinfonica di Roma della RAI
Genre7	 Fritz Reiner
Genre5	Wolfgang Amadeus Mozart
Genre5	 Wiener Philharmoniker
Genre0	Wolfgang Amadeus Mozart
Genre7	 Mario Rossi
Genre7	 Mario Rossi
Genre7	Giuseppe Verdi
Genre7	 Mario Rossi
Genre4	Unspecified
Genre4	 Wiener Philharmoniker
Genre7	 Fritz Reiner
Genre4	Wolfgang Amadeus Mozart
Genre4	 Fernando Previtali
Genre2	Giuseppe Verdi
Genre2	 Mario Rossi
Genre2	 Orchestra Sinfonica di Roma della RAI
Genre7	 Fritz Reiner
Genre7	Giuseppe Verdi
Genre7	 Fernando Previtali
Genre7	 Orchestra Sinfonica di Roma della RAI
Genre4	Shamshad Begum
Genre0	Unspecified
Genre7	Giuseppe Verdi
Genre7	 Mario Rossi
Genre7	Giuseppe Verdi
Genre7	 Fernando Previtali
Genre7	 Orchestra Sinfonica di Roma della RAI
Genre2	 Wiener Philharmoniker
Genre0	Johannes Brahms
Genre0	 Pierre Monteux
Genre7	 Mario Rossi
Genre7	Giuseppe Verdi
Genre7	 Orchestra Sinfonica di Roma della RAI
Genre7	Giacomo Puccini
Genre5	Unspecified
Genre7	Giuseppe Verdi
Genre7	 Fernando Previtali
Genre7	Giuseppe Verdi
Genre7	 Mario Rossi
Genre7	 Orchestra Sinfonica di Roma della RAI
Genre7	 Fritz Reiner
Genre7	 Mario Rossi
Genre0	Unspecified
Genre2	 Mario Rossi
Genre0	Frédéric Chopin
Genre0	 Claudio Arrau
Genre0	Asha Bhosle
Genre0	MGM Studio Orchestra
Genre7	Giuseppe Verdi
Genre7	 Fernando Previtali
Genre7	 Orchestra Sinfonica di Roma della RAI
Genre4	Lata Mangeshkar
Genre7	 Fritz Reiner
Genre0	Wolfgang Amadeus Mozart
Genre0	 Columbia Symphony Orchestra
Genre0	 Rudolf Serkin
Genre0	 George Szell
Genre7	Giuseppe Verdi
Genre0	Giuseppe Verdi
Genre8	Эрнест Хемингуэй
Genre7	 Mario Rossi
Genre5	Giuseppe Verdi
Genre5	 Arturo Toscanini
Genre7	Giacomo Puccini
Genre7	 Maria Callas
Genre4	Lata Mangeshkar
Genre0	Ludwig van Beethoven
Genre0	 Arturo Toscanini
Genre2	Richard Wagner
Genre2	 Wiener Philharmoniker
Genre0	Unspecified
Genre7	Richard Wagner
Genre7	Giacomo Puccini
Genre7	 Maria Callas
Genre2	Johann Sebastian Bach
Genre2	 Concertgebouworkest
Genre0	 Arturo Toscanini
Genre7	Ludwig van Beethoven
Genre7	 Arturo Toscanini
Genre0	Ludwig van Beethoven
Genre7	Giuseppe Verdi
Genre7	 Fernando Previtali
Genre7	 Orchestra Sinfonica di Roma della RAI
Genre0	Franz Schubert
Genre0	 Rudolf Serkin
Genre0	Unspecified
Genre6	Эрнест Хемингуэй
Genre0	Ludwig van Beethoven
Genre0	Ludwig van Beethoven
Genre0	 Arturo Toscanini
Genre0	Shamshad Begum
Genre0	Johannes Brahms
Genre0	 Arturo Toscanini
Genre4	Shamshad Begum
Genre7	Richard Strauss
Genre7	 Wiener Philharmoniker
Genre2	Suraiya
Genre0	Ludwig van Beethoven
Genre0	Maurice Ravel
Genre0	Johannes Brahms
Genre0	 Jascha Heifetz
Genre2	Claude Debussy
Genre4	Giacomo Puccini
Genre4	 Maria Callas
Genre2	Richard Wagner
Genre4	Unspecified
Genre0	Robert Schumann
Genre0	 Eugene Ormandy
Genre0	 Philadelphia Orchestra
Genre2	Johann Sebastian Bach
Genre2	 Concertgebouworkest
Genre0	Ludwig van Beethoven
Genre3	Unspecified
Genre0	Wolfgang Amadeus Mozart
Genre0	 Rudolf Serkin
Genre8	Эрнест Хемингуэй
Genre7	Richard Wagner
Genre0	Ludwig van Beethoven
Genre0	 Arturo Toscanini
Genre0	Asha Bhosle
Genre0	Ludwig van Beethoven
Genre0	 Rudolf Serkin
Genre7	Franz Schubert
Genre0	Ludwig van Beethoven
Genre6	Эрнест Хемингуэй
Genre7	Giuseppe Verdi
Genre7	 Fernando Previtali
Genre7	 Orchestra Sinfonica di Roma della RAI
Genre7	Claude Debussy
Genre0	Ludwig van Beethoven
Genre4	Lata Mangeshkar
Genre7	Richard Wagner
Genre4	Unspecified
Genre7	Richard Wagner
Genre7	 Wiener Philharmoniker
Genre5	Maurice Ravel
Genre5	 Robert Casadesus
Genre0	Richard Wagner
Genre7	 Richard Tucker
Genre4	Lata Mangeshkar
Genre7	Wolfgang Amadeus Mozart
Genre7	 Bruno Walter
Genre7	 Columbia Symphony Orchestra
Genre7	Wolfgang Amadeus Mozart
Genre7	 Wiener Philharmoniker
Genre7	 Wilhelm Furtwängler
Genre7	 Orchestra Del Teatro Alla Scala
Genre7	 Milano
Genre7	 Tullio Serafin
Genre7	 Tullio Serafin
Genre7	 Orchestra Del Teatro Alla Scala
Genre7	 Milano
Genre4	Wolfgang Amadeus Mozart
Genre4	 Wiener Philharmoniker
Genre4	 Wilhelm Furtwängler
Genre2	Geeta Dutt
Genre2	 Maria Callas
Genre2	 Orchestra Del Teatro Alla Scala
Genre2	 Milano
Genre2	 Tullio Serafin
Genre5	Johannes Brahms
Genre5	 Concertgebouworkest
Genre2	Geeta Dutt
Genre0	Mohammed Rafi
Genre7	 Herbert von Karajan
Genre7	 Philharmonia Orchestra
Genre7	Igor Stravinsky
Genre7	 Maria Callas
Genre7	 Orchestra Del Teatro Alla Scala
Genre7	 Milano
Genre7	 Tullio Serafin
Genre0	Asha Bhosle
Genre0	 Mohammed Rafi
Genre7	 Maria Callas
Genre0	Wolfgang Amadeus Mozart
Genre0	 Arthur Rubinstein
Genre4	Unspecified
Genre7	Claude Debussy
Genre7	 Arturo Toscanini
Genre5	Johannes Brahms
Genre5	 Isaac Stern
Genre4	Lefty Frizzell
Genre0	Unspecified
Genre2	Unspecified
Genre0	Ludwig van Beethoven
Genre0	 London Philharmonic Orchestra
Genre2	Lata Mangeshkar
Genre4	Lata Mangeshkar
Genre7	 Philharmonia Orchestra
Genre7	 Philharmonia Orchestra
Genre0	Lata Mangeshkar
Genre0	Giacomo Puccini
Genre0	 Orchestra Del Teatro Alla Scala
Genre0	 Milano
Genre0	 Eugene Ormandy
Genre0	 Philadelphia Orchestra
Genre5	Claude Debussy
Genre7	 Maria Callas
Genre7	 Orchestra Del Teatro Alla Scala
Genre7	 Milano
Genre7	 Tullio Serafin
Genre7	 Maria Callas
Genre4	Asha Bhosle
Genre0	Robert Schumann
Genre2	Count Basie
Genre7	Ludwig van Beethoven
Genre7	Richard Wagner
Genre5	 Arturo Toscanini
Genre5	Richard Wagner
Genre5	 Arturo Toscanini
Genre0	Claude Debussy
Genre2	 Herbert von Karajan
Genre2	 Philharmonia Orchestra
Genre2	Unspecified
Genre7	 Philharmonia Orchestra
Genre4	Lata Mangeshkar
Genre7	Wolfgang Amadeus Mozart
Genre7	 Philharmonia Orchestra
Genre7	Richard Wagner
Genre0	 Orchestra Del Teatro Alla Scala
Genre0	 Milano
Genre0	 Tullio Serafin
Genre2	 Maria Callas
Genre2	 Tullio Serafin
Genre7	Giuseppe Verdi
Genre7	 Maria Callas
Genre0	Oscar Peterson
Genre0	Oscar Peterson
Genre5	Jackie Gleason
Genre0	Judy Garland
Genre5	 Fritz Reiner
Genre2	Count Basie
Genre5	Richard Strauss
Genre5	 Fritz Reiner
Genre0	Jackie Gleason
Genre0	Oscar Peterson
Genre0	Johann Sebastian Bach
Genre0	 Jascha Heifetz
Genre2	Oscar Peterson
Genre0	MGM Studio Orchestra
Genre4	Louis Armstrong
Genre5	Oscar Peterson
Genre0	Judy Garland
Genre7	Giacomo Puccini
Genre7	 Maria Callas
Genre7	 Tullio Serafin
Genre7	 Philharmonia Orchestra
Genre4	Richard Rodgers
Genre7	Giuseppe Verdi
Genre7	 Maria Callas
Genre0	Judy Garland
Genre7	Giacomo Puccini
Genre7	 Maria Callas
Genre7	 Philharmonia Orchestra
Genre7	 Tullio Serafin
Genre4	Chet Baker
Genre5	Oscar Peterson
Genre0	Oscar Peterson
Genre2	Doris Day
Genre2	Giuseppe Verdi
Genre2	 Maria Callas
Genre7	Thelonious Monk
Genre5	 Fritz Reiner
Genre0	 Fritz Reiner
Genre2	Giacomo Puccini
Genre2	 Maria Callas
Genre2	 Tullio Serafin
Genre2	 Philharmonia Orchestra
Genre4	Mohammed Rafi
Genre0	Oscar Peterson
Genre0	Judy Garland
Genre5	Johann Sebastian Bach
Genre5	 Jascha Heifetz
Genre2	Johann Sebastian Bach
Genre2	 Jascha Heifetz
Genre0	Judy Garland
Genre4	Chet Baker
Genre2	Dinah Washington
Genre4	Count Basie
Genre7	Giuseppe Verdi
Genre7	 Maria Callas
Genre1	Count Basie
Genre0	Oscar Peterson
Genre0	 Jascha Heifetz
Genre5	Johann Sebastian Bach
Genre5	 Jascha Heifetz
Genre4	Harry Belafonte
Genre4	Richard Rodgers
Genre4	Doris Day
Genre5	Lata Mangeshkar
Genre2	Giacomo Puccini
Genre2	 Maria Callas
Genre2	 Philharmonia Orchestra
Genre2	 Tullio Serafin
Genre4	Chet Baker
Genre2	Giacomo Puccini
Genre2	 Maria Callas
Genre2	 Philharmonia Orchestra
Genre2	 Tullio Serafin
Genre7	Judy Garland
Genre7	Giacomo Puccini
Genre7	 Maria Callas
Genre7	 Herbert von Karajan
Genre7	 Orchestra Del Teatro Alla Scala
Genre7	 Milano
Genre7	Ella Fitzgerald
Genre2	Giacomo Puccini
Genre2	 Maria Callas
Genre2	 Herbert von Karajan
Genre2	 Orchestra Del Teatro Alla Scala
Genre2	 Milano
Genre2	Giacomo Puccini
Genre2	 Maria Callas
Genre2	 Herbert von Karajan
Genre2	 Orchestra Del Teatro Alla Scala
Genre2	 Milano
Genre4	Stan Getz
Genre5	Jackie Gleason
Genre2	Chet Baker
Genre2	 Maria Callas
Genre2	 Tullio Serafin
Genre2	 Philharmonia Orchestra
Genre5	 Fritz Reiner
Genre7	Giacomo Puccini
Genre7	 Maria Callas
Genre7	 Herbert von Karajan
Genre7	 Orchestra Del Teatro Alla Scala
Genre7	 Milano
Genre4	Suraiya
Genre2	Miles Davis
Genre7	Giacomo Puccini
Genre7	 Maria Callas
Genre7	 Herbert von Karajan
Genre7	 Orchestra Del Teatro Alla Scala
Genre7	 Milano
Genre4	Miles Davis
Genre7	Ella Fitzgerald
Genre2	Charles Mingus
Genre2	Miles Davis
Genre7	Judy Garland
Genre7	Peggy Lee
Genre3	Miles Davis
Genre2	Stan Getz
Genre2	Miles Davis
Genre7	Giacomo Puccini
Genre7	 Maria Callas
Genre7	 Herbert von Karajan
Genre7	 Orchestra Del Teatro Alla Scala
Genre7	 Milano
Genre2	Giacomo Puccini
Genre2	 Maria Callas
Genre2	 Herbert von Karajan
Genre2	 Orchestra Del Teatro Alla Scala
Genre2	 Milano
Genre4	Miles Davis
Genre7	Judy Garland
Genre5	Jackie Gleason
Genre0	 Jascha Heifetz
Genre9	Miles Davis
Genre2	Miles Davis
Genre5	Johann Sebastian Bach
Genre5	 Glenn Gould
Genre7	Sarah Vaughan
Genre2	Miles Davis
Genre7	Charles Mingus
Genre7	Judy Garland
Genre4	Louis Armstrong
Genre7	Peggy Lee
Genre5	Jackie Gleason
Genre2	Suraiya
Genre2	Giacomo Puccini
Genre2	 Maria Callas
Genre2	 Herbert von Karajan
Genre2	 Orchestra Del Teatro Alla Scala
Genre2	 Milano
Genre7	Ella Fitzgerald
Genre7	Giacomo Puccini
Genre7	 Maria Callas
Genre7	 Herbert von Karajan
Genre7	 Orchestra Del Teatro Alla Scala
Genre7	 Milano
Genre0	Nat King Cole
Genre4	Nat King Cole
Genre2	Duke Ellington
Genre7	Julie London
Genre0	Count Basie
Genre4	Miles Davis
Genre2	Miles Davis
Genre0	Miles Davis
Genre5	Nat King Cole
Genre4	Nat King Cole
Genre7	Bing Crosby
Genre2	Peggy Lee
Genre7	Julie London
Genre4	Miles Davis
Genre4	Ella Fitzgerald
Genre5	Miles Davis
Genre7	Nat King Cole
Genre2	Judy Garland
Genre1	Duke Ellington
Genre9	Miles Davis
Genre4	Dean Martin
Genre7	Charles Mingus
Genre7	Judy Garland
Genre4	Dean Martin
Genre4	Shamshad Begum
Genre0	Bill Evans
Genre0	Miles Davis
Genre5	Miles Davis
Genre0	Charles Mingus
Genre2	Nat King Cole
Genre7	Doris Day
Genre7	 Paul Weston And His Orchestra
Genre4	Count Basie
Genre5	Miles Davis
Genre7	Miles Davis
Genre2	Billie Holiday
Genre0	Bill Evans
Genre4	Count Basie
Genre7	Bill Evans
Genre0	Johann Sebastian Bach
Genre0	 Glenn Gould
Genre9	Johnny Cash
Genre2	Sarah Vaughan
Genre5	Stan Getz
Genre0	Johann Sebastian Bach
Genre0	 Glenn Gould
Genre0	Johann Sebastian Bach
Genre0	 Glenn Gould
Genre0	Johann Sebastian Bach
Genre0	 Glenn Gould
Genre4	Louis Prima
Genre2	Peggy Lee
Genre7	Ella Fitzgerald
Genre4	Sonny Rollins
Genre7	Doris Day
Genre7	 Paul Weston And His Orchestra
Genre2	Louis Armstrong
Genre5	Thelonious Monk
Genre5	Johann Sebastian Bach
Genre5	 Glenn Gould
Genre9	Johnny Cash
Genre4	Sonny Rollins
Genre3	Thelonious Monk
Genre0	Johann Sebastian Bach
Genre0	 Glenn Gould
Genre0	Leonard Bernstein
Genre0	 New York Philharmonic
Genre5	Johann Sebastian Bach
Genre5	 Glenn Gould
Genre4	Nat King Cole
Genre2	Thelonious Monk
Genre7	Sarah Vaughan
Genre7	Ella Fitzgerald
Genre4	Dinah Washington
Genre0	Leonard Bernstein
Genre0	 New York Philharmonic
Genre0	Richard Rodgers
Genre4	Billie Holiday
Genre7	Nat King Cole
Genre2	Sarah Vaughan
Genre0	Oscar Peterson
Genre3	Sonny Rollins
Genre7	Richard Rodgers
Genre1	Louis Armstrong
Genre5	Johann Sebastian Bach
Genre5	 Glenn Gould
Genre2	Sonny Rollins
Genre5	Johann Sebastian Bach
Genre5	 Glenn Gould
Genre2	Ella Fitzgerald
Genre4	Dean Martin
Genre4	Johnny Cash
Genre4	B.B. King
Genre2	Dean Martin
Genre4	Sonny Rollins
Genre0	Johann Sebastian Bach
Genre0	 Glenn Gould
Genre7	Ella Fitzgerald
Genre2	Johnny Cash
Genre4	Mohammed Rafi
Genre2	Ella Fitzgerald
Genre7	Dean Martin
Genre4	Nat King Cole
Genre4	Sarah Vaughan
Genre2	Charles Mingus
Genre7	Leonard Bernstein
Genre7	 New York Philharmonic
Genre7	Doris Day
Genre7	 Paul Weston And His Orchestra
Genre2	Charles Mingus
Genre5	Johann Sebastian Bach
Genre5	 Glenn Gould
Genre4	Johnny Cash
Genre4	Louis Prima
Genre2	Duke Ellington
Genre2	Billie Holiday
Genre2	Frank Sinatra
Genre2	Duke Ellington
Genre5	Igor Stravinsky
Genre5	 Leonard Bernstein
Genre5	 London Symphony Orchestra
Genre0	 George Szell
Genre0	 Cleveland Orchestra
Genre2	Billie Holiday
Genre4	Ella Fitzgerald
Genre5	Henry Mancini
Genre0	Wolfgang Amadeus Mozart
Genre0	 Glenn Gould
Genre0	 George Szell
Genre0	 Cleveland Orchestra
Genre5	Igor Stravinsky
Genre5	 Leonard Bernstein
Genre5	 London Symphony Orchestra
Genre2	Duke Ellington
Genre0	Duke Ellington
Genre7	Billie Holiday
Genre0	 George Szell
Genre0	 Cleveland Orchestra
Genre2	Frank Sinatra
Genre4	Johnny Cash
Genre7	Henry Mancini
Genre7	Duke Ellington
Genre5	Igor Stravinsky
Genre5	 Leonard Bernstein
Genre5	 London Symphony Orchestra
Genre5	 George Szell
Genre5	 Cleveland Orchestra
Genre9	Louis Prima
Genre1	Johnny Cash
Genre7	Frank Sinatra
Genre0	Duke Ellington
Genre7	Frank Sinatra
Genre2	Julie London
Genre2	Javier Solís
Genre0	Duke Ellington
Genre2	Billie Holiday
Genre9	Miles Davis
Genre2	Ella Fitzgerald
Genre2	 Paul Weston And His Orchestra
Genre7	Javier Solís
Genre2	Julie London
Genre0	Igor Stravinsky
Genre0	 Leonard Bernstein
Genre0	 London Symphony Orchestra
Genre4	Johnny Cash
Genre9	Duke Ellington
Genre4	Johnny Cash
Genre0	Henry Mancini
Genre0	 George Szell
Genre0	 Cleveland Orchestra
Genre7	Ella Fitzgerald
Genre7	 Paul Weston And His Orchestra
Genre2	Frank Sinatra
Genre7	Frank Sinatra
Genre0	Oscar Peterson
Genre2	Dean Martin
Genre4	Harry Belafonte
Genre9	Julie London
Genre7	Henry Mancini
Genre5	Henry Mancini
Genre9	Peggy Lee
Genre2	Nina Simone
Genre7	Dinah Washington
Genre7	 Eugene Ormandy
Genre7	 Philadelphia Orchestra
Genre0	Thelonious Monk
Genre2	Duke Ellington
Genre5	Oscar Peterson
Genre7	 Mormon Tabernacle Choir
Genre7	 Columbia Symphony Orchestra
Genre4	The Isley Brothers
Genre7	 Eugene Ormandy
Genre7	 Philadelphia Orchestra
Genre4	Lata Mangeshkar
Genre4	 Mohammed Rafi
Genre0	 Mormon Tabernacle Choir
Genre7	Ella Fitzgerald
Genre7	Dinah Washington
Genre0	Nina Simone
Genre0	Thelonious Monk
Genre7	Nina Simone
Genre7	 Mormon Tabernacle Choir
Genre0	Maurice Ravel
Genre0	 Glenn Gould
Genre0	Johann Sebastian Bach
Genre0	 Glenn Gould
Genre7	Dean Martin
Genre2	Henry Mancini
Genre7	Dean Martin
Genre0	Oscar Peterson
Genre4	Miles Davis
Genre2	Billie Holiday
Genre1	Bill Evans Trio
Genre5	Oscar Peterson
Genre4	Ella Fitzgerald
Genre5	Charles Mingus
Genre0	Henry Mancini
Genre4	Miles Davis
Genre0	Oscar Peterson
Genre4	Nina Simone
Genre7	Dean Martin
Genre5	Henry Mancini
Genre7	Sam Cooke
Genre4	 Mormon Tabernacle Choir
Genre7	 Mormon Tabernacle Choir
Genre2	Miles Davis
Genre4	Johnny Cash
Genre3	Mohammed Rafi
Genre4	Sam Cooke
Genre4	Chuck Berry
Genre7	Ludwig van Beethoven
Genre7	 London Symphony Orchestra
Genre0	Bill Evans Trio
Genre4	Johnny Cash
Genre1	Johnny Cash
Genre7	Dinah Washington
Genre7	Pyotr Ilyich Tchaikovsky
Genre7	 Leonard Bernstein
Genre7	 New York Philharmonic
Genre7	Dinah Washington
Genre7	Ella Fitzgerald
Genre2	Wes Montgomery
Genre7	Sam Cooke
Genre0	Johann Sebastian Bach
Genre0	 Glenn Gould
Genre7	Julie London
Genre4	Nat King Cole
Genre4	Peggy Lee
Genre4	Peggy Lee
Genre2	Johnny Cash
Genre2	Ella Fitzgerald
Genre2	Ella Fitzgerald
Genre7	Dinah Washington
Genre7	Dinah Washington
Genre2	Ella Fitzgerald
Genre5	Ludwig van Beethoven
Genre5	 London Symphony Orchestra
Genre0	Wes Montgomery
Genre7	Nina Simone
Genre4	Mohammed Rafi
Genre4	Lefty Frizzell
Genre0	Chuck Berry
Genre7	Dinah Washington
Genre7	John Coltrane
Genre0	Ludwig van Beethoven
Genre0	 George Szell
Genre0	 Cleveland Orchestra
Genre7	Nat King Cole
Genre0	Johann Sebastian Bach
Genre1	Duke Ellington
Genre4	Frank Sinatra
Genre4	 Mormon Tabernacle Choir
Genre4	 Eugene Ormandy
Genre4	 Philadelphia Orchestra
Genre2	Henry Mancini
Genre7	Dean Martin
Genre4	Sam Cooke
Genre4	Ella Fitzgerald
Genre2	Frank Sinatra
Genre4	Chuck Berry
Genre0	Mohammed Rafi
Genre7	John Coltrane
Genre4	Henry Mancini
Genre9	Miles Davis
Genre0	Johann Sebastian Bach
Genre7	Leonard Bernstein
Genre4	Dean Martin
Genre5	Wes Montgomery
Genre4	Henry Mancini
Genre4	Aretha Franklin
Genre0	 Eugene Ormandy
Genre0	 Philadelphia Orchestra
Genre2	Ella Fitzgerald
Genre5	Johannes Brahms
Genre5	 Glenn Gould
Genre5	Lata Mangeshkar
Genre5	 Philadelphia Orchestra
Genre5	 Eugene Ormandy
Genre5	Bill Evans Trio
Genre5	Bill Evans Trio
Genre4	Johnny Cash
Genre2	Miles Davis
Genre7	Elvis Presley
Genre0	The Ventures
Genre4	Stan Getz
Genre4	Johnny Cash
Genre0	Robert Schumann
Genre0	 Vladimir Horowitz
Genre0	Bill Evans Trio
Genre5	The Ventures
Genre7	Dean Martin
Genre4	Frank Sinatra
Genre7	Frank Sinatra
Genre7	Frank Sinatra
Genre4	Frank Sinatra
Genre7	Stan Getz
Genre9	Stevie Wonder
Genre4	Johnny Cash
Genre7	Frank Sinatra
Genre9	Stevie Wonder
Genre7	Ella Fitzgerald
Genre4	Johnny Cash
Genre7	Frank Sinatra
Genre2	Frank Sinatra
Genre9	Elvis Presley
Genre0	 Wiener Philharmoniker
Genre0	 Herbert von Karajan
Genre4	Johnny Cash
Genre4	Johnny Cash
Genre4	James Brown
Genre2	 Leonard Bernstein
Genre2	Bill Evans
Genre4	Aretha Franklin
Genre2	Frank Sinatra
Genre5	Stan Getz
Genre3	 Jr.
Genre2	Frank Sinatra
Genre7	Elvis Presley
Genre7	Charles Mingus
Genre7	Johnny Cash
Genre4	Peggy Lee
Genre4	Aretha Franklin
Genre7	Ludwig van Beethoven
Genre7	 George Szell
Genre7	 Cleveland Orchestra
Genre0	Bill Evans Trio
Genre7	Louis Armstrong
Genre4	John Coltrane
Genre1	John Coltrane
Genre4	Bob Dylan
Genre1	The Beach Boys
Genre1	The Beach Boys
Genre1	The Beach Boys
Genre1	The Beach Boys
Genre2	Thelonious Monk
Genre2	John Coltrane
Genre5	Johann Sebastian Bach
Genre5	 Glenn Gould
Genre1	The Beach Boys
Genre7	Ella Fitzgerald
Genre5	Jackie Gleason
Genre4	Marvin Gaye
Genre1	Johnny Cash
Genre1	The Beach Boys
Genre9	Thelonious Monk
Genre4	George Jones
Genre0	Bill Evans
Genre4	The Beach Boys
Genre4	Elvis Presley
Genre5	Jackie Gleason
Genre4	Bob Dylan
Genre3	Miles Davis
Genre0	Jackie Gleason
Genre4	Thelonious Monk
Genre4	Elvis Presley
Genre0	Bill Evans
Genre7	Frank Sinatra
Genre7	Bob Dylan
Genre7	Bob Dylan
Genre2	Ella Fitzgerald
Genre4	Ella Fitzgerald
Genre1	The Beach Boys
Genre4	The Beach Boys
Genre0	Bob Dylan
Genre3	Elvis Presley
Genre4	Bob Dylan
Genre3	The Rolling Stones
Genre2	Sam Cooke
Genre7	 Maria Callas
Genre7	Pyotr Ilyich Tchaikovsky
Genre7	 Leonard Bernstein
Genre7	 New York Philharmonic
Genre9	The Rolling Stones
Genre1	The Beach Boys
Genre5	Charles Mingus
Genre2	Judy Garland
Genre3	The Beach Boys
Genre9	The Rolling Stones
Genre2	Dean Martin
Genre4	Aretha Franklin
Genre7	Johnny Cash
Genre4	Elvis Presley
Genre7	Nat King Cole
Genre7	Dean Martin
Genre1	The Kinks
Genre4	Dean Martin
Genre7	Nina Simone
Genre7	Frank Sinatra
Genre1	The Beach Boys
Genre4	Lefty Frizzell
Genre2	The Beach Boys
Genre2	Dean Martin
Genre2	Doris Day
Genre2	 Maria Callas
Genre4	Chuck Berry
Genre7	Nina Simone
Genre4	Louis Armstrong
Genre4	Elvis Presley
Genre4	Dean Martin
Genre1	Chuck Berry
Genre1	The Beach Boys
Genre3	Johnny Cash
Genre1	The Beach Boys
Genre1	The Who
Genre7	Dean Martin
Genre7	Julie London
Genre9	John Coltrane
Genre1	The Rolling Stones
Genre3	Otis Redding
Genre1	The Kinks
Genre1	The Who
Genre3	The Beach Boys
Genre5	Ennio Morricone
Genre1	Bob Dylan
Genre9	John Coltrane
Genre3	The Kinks
Genre0	Frédéric Chopin
Genre0	 Arthur Rubinstein
Genre3	The Rolling Stones
Genre9	Sarah Vaughan
Genre1	The Byrds
Genre1	The Who
Genre1	The Who
Genre3	The Rolling Stones
Genre3	The Who
Genre3	The Rolling Stones
Genre3	The Kinks
Genre1	The Beach Boys
Genre2	Paul Simon
Genre2	Miles Davis
Genre1	The Rolling Stones
Genre4	Frank Sinatra
Genre1	The Byrds
Genre4	The Kinks
Genre4	Otis Redding
Genre3	The Who
Genre0	Frédéric Chopin
Genre0	 Arthur Rubinstein
Genre7	Dean Martin
Genre0	Jackie Gleason
Genre4	Lata Mangeshkar
Genre2	Wes Montgomery
Genre5	Bill Evans Trio
Genre1	Bob Dylan
Genre3	The Who
Genre4	Waylon Jennings
Genre7	Bob Dylan
Genre0	Sergei Rachmaninoff
Genre3	The Kinks
Genre9	Bob Dylan
Genre9	John Coltrane
Genre4	Johnny Cash
Genre9	The Who
Genre3	The Kinks
Genre7	Nat King Cole
Genre1	The Beach Boys
Genre9	The Kinks
Genre9	Louis Armstrong
Genre0	Bob Dylan
Genre1	Bob Dylan
Genre3	Bob Dylan
Genre3	The Monkees
Genre2	Frank Zappa
Genre1	The Byrds
Genre9	Frank Zappa
Genre3	Hank Williams
Genre3	The Beach Boys
Genre2	Sonny Rollins
Genre9	The Rolling Stones
Genre9	The Who
Genre1	Frank Zappa
Genre9	Bob Dylan
Genre1	Bob Dylan
Genre0	The Beach Boys
Genre2	The Byrds
Genre7	Bob Dylan
Genre3	Frank Sinatra
Genre3	The Rolling Stones
Genre3	Frank Sinatra
Genre3	Bob Dylan
Genre7	Giacomo Puccini
Genre3	The Rolling Stones
Genre4	Wes Montgomery
Genre0	The Beach Boys
Genre4	Bob Dylan
Genre3	Frank Sinatra
Genre0	Ennio Morricone
Genre1	Bob Dylan
Genre1	The Rolling Stones
Genre3	The Kinks
Genre3	The Kinks
Genre1	The Monkees
Genre1	The Kinks
Genre7	Elvis Presley
Genre2	Bob Dylan
Genre3	The Rolling Stones
Genre1	Vicente Fernández
Genre0	The Beatles
Genre2	The Beatles
Genre4	David Bowie
